SG_IES,DS_CATEGORIA_ADM,SG_UF_CAMPUS,DS_REGIAO_CAMPUS,NO_MUNICIPIO_CAMPUS,NO_CURSO,DS_GRAU,DS_TURNO,QT_VAGAS_CONCORRENCIA,QT_INSCRICAO,CI,IGC,POP,HIERARQUIA_URBANA,COD_HIERARQUIA_URBANA,GRUPO_HIERARQUIA_URBANA,IA,IA_Q5,NU_NOTACORTE,curso_smoothed
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Xavantina,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,16,45.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,489.92,625.3084373191754
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Xavantina,TURISMO,Bacharelado,Noturno,16,33.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,458.37,621.9331390889515
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Xavantina,AGRONOMIA,Bacharelado,Integral,16,77.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,557.92,627.4408810256225
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Xavantina,ENGENHARIA CIVIL,Bacharelado,Integral,16,44.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,620.47,671.3643818432049
UNEMAT,Pública Estadual,MT,Centro_Oeste,Pontes e Lacerda,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,16,27.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,497.9,636.58464704852
UNEMAT,Pública Estadual,MT,Centro_Oeste,Pontes e Lacerda,ZOOTECNIA,Bacharelado,Integral,16,64.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,539.39,626.6004509727054
UNEMAT,Pública Estadual,MT,Centro_Oeste,Pontes e Lacerda,DIREITO,Bacharelado,Noturno,16,170.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,683.63,708.4452260678966
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Noturno,16,41.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,538.4,636.58464704852
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,PEDAGOGIA,Licenciatura,Noturno,16,71.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,542.99,606.1804784005626
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,CIÊNCIAS ECONÔMICAS,Bacharelado,Noturno,16,45.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,573.16,662.5125856707309
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,ADMINISTRAÇÃO,Bacharelado,Noturno,20,126.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,588.19,645.2301384306802
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,16,73.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,590.25,645.2136391619567
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,ENGENHARIA CIVIL,Bacharelado,Integral,16,65.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,621.31,671.3643818432049
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,GEOGRAFIA,Licenciatura,Noturno,16,29.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,458.87,601.163648285659
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,ENGENHARIA ELÉTRICA,Bacharelado,Integral,16,56.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,586.43,656.1843529344504
UNEMAT,Pública Estadual,MT,Centro_Oeste,Sinop,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,16,49.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,614.21,666.5640524812374
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,ADMINISTRAÇÃO,Bacharelado,Matutino,16,70.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,570.74,645.2301384306802
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,ADMINISTRAÇÃO,Bacharelado,Noturno,16,70.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,566.92,645.2301384306802
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,16,82.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,552.71,645.2136391619567
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,LETRAS,Licenciatura,Noturno,16,35.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,457.69,634.7926391426996
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,AGRONOMIA,Bacharelado,Integral,16,84.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,597.54,627.4408810256225
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,16,50.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,528.03,625.3084373191754
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,ENFERMAGEM,Bacharelado,Integral,16,143.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,650.89,686.4201121504061
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,ENGENHARIA CIVIL,Bacharelado,Integral,16,49.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,622.74,671.3643818432049
UNEMAT,Pública Estadual,MT,Centro_Oeste,Tangará da Serra,JORNALISMO,Bacharelado,Noturno,16,60.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,612.69,662.9502884146331
UNEMAT,Pública Estadual,MT,Centro_Oeste,Barra do Bugres,MATEMÁTICA,Licenciatura,Noturno,16,23.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,463.83,604.4228834847912
UNEMAT,Pública Estadual,MT,Centro_Oeste,Barra do Bugres,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,16,55.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,605.46,694.8344160434496
UNEMAT,Pública Estadual,MT,Centro_Oeste,Barra do Bugres,ENGENHARIA DE PRODUÇÃO AGROINDUSTRIAL,Bacharelado,Integral,16,36.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,467.06,639.6880158184784
UNEMAT,Pública Estadual,MT,Centro_Oeste,Barra do Bugres,ARQUITETURA E URBANISMO,Bacharelado,Integral,16,116.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,680.34,680.6231631191843
UNEMAT,Pública Estadual,MT,Centro_Oeste,Barra do Bugres,DIREITO,Bacharelado,Noturno,16,143.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,686.72,708.4452260678966
UNEMAT,Pública Estadual,MT,Centro_Oeste,Juara,PEDAGOGIA,Licenciatura,Noturno,16,38.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,495.68,606.1804784005626
UNEMAT,Pública Estadual,MT,Centro_Oeste,Juara,ADMINISTRAÇÃO,Bacharelado,Noturno,16,44.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,505.84,645.2301384306802
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Mutum,ADMINISTRAÇÃO,Bacharelado,Noturno,16,56.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,552.61,645.2301384306802
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Mutum,CIÊNCIAS CONTÁBEIS,Bacharelado,Noturno,16,51.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,562.22,645.2136391619567
UNEMAT,Pública Estadual,MT,Centro_Oeste,Nova Mutum,AGRONOMIA,Bacharelado,Integral,16,69.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,568.71,627.4408810256225
UNEMAT,Pública Estadual,MT,Centro_Oeste,Diamantino,ADMINISTRAÇÃO,Bacharelado,Noturno,16,43.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,568.69,645.2301384306802
UNEMAT,Pública Estadual,MT,Centro_Oeste,Diamantino,DIREITO,Bacharelado,Noturno,16,149.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,687.76,708.4452260678966
UNEMAT,Pública Estadual,MT,Centro_Oeste,Diamantino,EDUCAÇÃO FÍSICA,Licenciatura,Noturno,16,53.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,512.96,639.3321121504057
UNEMAT,Pública Estadual,MT,Centro_Oeste,Diamantino,ENFERMAGEM,Bacharelado,Integral,16,135.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,655.31,686.4201121504061
UNEMAT,Pública Estadual,MT,Centro_Oeste,Alto Araguaia,LETRAS,Licenciatura,Noturno,16,27.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,488.18,634.7926391426996
UNEMAT,Pública Estadual,MT,Centro_Oeste,Alto Araguaia,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Noturno,16,47.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,614.05,694.8344160434496
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,LETRAS,Licenciatura,Noturno,16,40.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,521.76,634.7926391426996
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,PEDAGOGIA,Licenciatura,Noturno,16,57.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,523.86,606.1804784005626
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,HISTÓRIA,Licenciatura,Noturno,16,35.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,523.37,633.8766325788527
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,GEOGRAFIA,Licenciatura,Noturno,16,28.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,450.92,601.163648285659
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Integral,16,48.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,554.82,625.3084373191754
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,DIREITO,Bacharelado,Matutino,16,194.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,693.39,708.4452260678966
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,CIÊNCIAS CONTÁBEIS,Bacharelado,Matutino,16,51.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,574.03,645.2136391619567
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,ENFERMAGEM,Bacharelado,Integral,16,177.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,658.24,686.4201121504061
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,AGRONOMIA,Bacharelado,Integral,16,89.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,584.63,627.4408810256225
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,EDUCAÇÃO FÍSICA,Licenciatura,Matutino,16,66.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,538.71,639.3321121504057
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,MEDICINA,Bacharelado,Integral,12,1534.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,778.17,747.3508917752739
UNEMAT,Pública Estadual,MT,Centro_Oeste,Cáceres,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Matutino,16,68.0,4,3,89681.0,Centro Sub-Regional B,3B,3,57309.8715604838,72509.9,627.18,694.8344160434496
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,AGRONOMIA,Bacharelado,Integral,1,53.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,665.14,627.4408810256225
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,1,11.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,630.32,625.3084373191754
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,MATEMÁTICA,Licenciatura,Noturno,1,3.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,604.6,604.4228834847912
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,ENGENHARIA AGRÍCOLA,Bacharelado,Integral,1,36.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,618.28,637.1918253525138
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,QUÍMICA,Licenciatura,Matutino,1,7.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,574.14,604.450563655826
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,MEDICINA VETERINÁRIA,Bacharelado,Integral,1,92.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,695.1,679.6810620232808
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,SISTEMAS DE INFORMAÇÃO,Bacharelado,Matutino,1,14.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,641.76,666.5640524812374
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,NUTRIÇÃO,Bacharelado,Integral,1,48.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,684.9,673.6080649767703
IF Goiano,Pública Federal,GO,Centro_Oeste,Urutaí,ABI - EDUCAÇÃO FÍSICA,Área Básica de Ingresso (ABI),Noturno,1,28.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,643.72,643.5634243008117
IF Goiano,Pública Federal,GO,Centro_Oeste,Ceres,AGRONOMIA,Bacharelado,Integral,1,49.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,665.12,627.4408810256225
IF Goiano,Pública Federal,GO,Centro_Oeste,Ceres,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,1,21.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,656.66,625.3084373191754
IF Goiano,Pública Federal,GO,Centro_Oeste,Ceres,ZOOTECNIA,Bacharelado,Integral,1,29.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,615.1,626.6004509727054
IF Goiano,Pública Federal,GO,Centro_Oeste,Ceres,QUÍMICA,Licenciatura,Noturno,1,11.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,604.46,604.450563655826
IF Goiano,Pública Federal,GO,Centro_Oeste,Ceres,SISTEMAS DE INFORMAÇÃO,Bacharelado,Noturno,1,29.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,680.44,666.5640524812374
IF Goiano,Pública Federal,GO,Centro_Oeste,Morrinhos,QUÍMICA,Licenciatura,Noturno,1,6.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,623.32,604.450563655826
IF Goiano,Pública Federal,GO,Centro_Oeste,Morrinhos,AGRONOMIA,Bacharelado,Integral,1,30.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,645.4,627.4408810256225
IF Goiano,Pública Federal,GO,Centro_Oeste,Morrinhos,ZOOTECNIA,Bacharelado,Integral,1,17.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,632.18,626.6004509727054
IF Goiano,Pública Federal,GO,Centro_Oeste,Morrinhos,PEDAGOGIA,Licenciatura,Noturno,1,11.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,589.44,606.1804784005626
IF Goiano,Pública Federal,GO,Centro_Oeste,Morrinhos,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Integral,1,22.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,722.22,694.8344160434496
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,ZOOTECNIA,Bacharelado,Integral,1,23.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,685.42,626.6004509727054
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,AGRONOMIA,Bacharelado,Integral,1,81.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,676.36,627.4408810256225
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,ENGENHARIA DE ALIMENTOS,Bacharelado,Integral,1,9.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,610.38,616.11698867847
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,CIÊNCIAS BIOLÓGICAS ,Licenciatura,Noturno,1,13.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,656.54,625.3084373191754
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,QUÍMICA,Licenciatura,Noturno,1,9.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,602.7,604.450563655826
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,CIÊNCIAS BIOLÓGICAS ,Bacharelado,Integral,1,11.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,668.22,625.3084373191754
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,ENGENHARIA AMBIENTAL,Bacharelado,Integral,1,25.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,654.58,637.3132539336692
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,ENGENHARIA CIVIL,Bacharelado,Integral,1,14.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,711.62,671.3643818432049
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Integral,1,27.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,724.32,694.8344160434496
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,ADMINISTRAÇÃO,Bacharelado,Noturno,1,37.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,729.52,645.2301384306802
IF Goiano,Pública Federal,GO,Centro_Oeste,Rio Verde,ENGENHARIA QUÍMICA,Bacharelado,Integral,1,7.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,632.42,665.7809586392166
IF Goiano,Pública Federal,GO,Centro_Oeste,Ipameri,ADMINISTRAÇÃO,Bacharelado,Noturno,1,14.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,634.02,645.2301384306802
IF Goiano,Pública Federal,GO,Centro_Oeste,Cristalina,AGRONOMIA,Bacharelado,Integral,1,32.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,651.78,627.4408810256225
IF Goiano,Pública Federal,GO,Centro_Oeste,Trindade,ENGENHARIA CIVIL,Bacharelado,Integral,1,17.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,713.18,671.3643818432049
IF Goiano,Pública Federal,GO,Centro_Oeste,Trindade,ENGENHARIA ELÉTRICA,Bacharelado,Integral,1,18.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,638.9,656.1843529344504
IF Goiano,Pública Federal,GO,Centro_Oeste,Trindade,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,1,27.0,5,4,1437366.0,Metrópole - Integrante de Arranjo Populacional,1C - Integrante de Arranjo Populacional,1,2500200.00897765,1802528.18,730.16,679.5938299263453
UNIFESP,Pública Federal,SP,Sudeste,Diadema,QUÍMICA,Bacharelado,Integral,25,215.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,699.45,604.450563655826
UNIFESP,Pública Federal,SP,Sudeste,Diadema,ENGENHARIA QUÍMICA,Bacharelado,Integral,25,182.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,758.64,665.7809586392166
UNIFESP,Pública Federal,SP,Sudeste,Diadema,ENGENHARIA QUÍMICA,Bacharelado,Noturno,25,154.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,735.77,665.7809586392166
UNIFESP,Pública Federal,SP,Sudeste,Diadema,FARMÁCIA,Bacharelado,Noturno,25,435.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,715.28,673.8188041025329
UNIFESP,Pública Federal,SP,Sudeste,Diadema,CIÊNCIAS,Licenciatura,Noturno,50,207.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,613.08,643.0742796709601
UNIFESP,Pública Federal,SP,Sudeste,Diadema,FARMÁCIA,Bacharelado,Integral,50,687.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,723.66,673.8188041025329
UNIFESP,Pública Federal,SP,Sudeste,Diadema,QUÍMICA INDUSTRIAL,Bacharelado,Noturno,25,184.0,5,5,11451999.0,Grande Metrópole Nacional - Integrante de Arranjo Populacional,1A - Integrante de Arranjo Populacional,1,7579569.63278106,4101543.93666667,670.0,638.0557298952236
